id,location_list,image1_block_planation,number_of_plants,planta_name_text,status,created_at,updated_at,plantation_type_id,submitted_by_id,location_lat,location_long,goverment_departmet_id,land_ownership_id,plantationArea,block_code_id,dict_code_id,gp_code_id
48091,"28.421028,75.507031,28.421029,75.507037,28.421034,75.507033,28.421035,75.507020",images/blockplantation/0fb572f6-40f8-4dc3-ab33-235e4dbbf8c8.jpg,100,"Amrood: 30, Bael: 20, Jamun: 10, Karanj: 30, Neem: 10",FALSE,2024-09-04 11:04:56.600091+05:30,2024-09-04 11:04:56.600111+05:30,1,8675,28.4210318,75.507022,13,7,1,810203,102,810203110
48092,"27.189199,77.493120,27.189528,77.492333,27.189679,77.491936,27.189728,77.491671",images/blockplantation/e230fa27-c883-49d4-aa9b-9001628892b9.jpg,100,"Peepal: 30, Harsingar: 33, Seesam: 37",FALSE,2024-09-04 11:05:15.414177+05:30,2024-09-04 11:05:15.414196+05:30,1,77202,27.1896092,77.4922571,2,7,0.5,810509,105,810509230
48093,"27.198887,77.458220,27.198828,77.458115,27.198809,77.458083,27.198785,77.458043",images/blockplantation/d372ceea-2a92-4646-b7db-b03f3d4b58ae.jpg,105,"Amaltas: 10, Amrood: 10, Gonda: 10, Kair: 10, Neem: 20, Others: 20, Seesam: 25",FALSE,2024-09-04 11:07:30.258169+05:30,2024-09-04 11:07:30.258191+05:30,1,77195,27.1986838,77.4581059,2,9,1,810509,105,810509230
48094,"25.186720,75.859040,25.186902,75.859031,25.186835,75.859190,25.186659,75.859220",images/blockplantation/d0800e43-51cf-4ca5-8465-37eedcb9f29e.jpg,100,"Neem: 50, Seesam: 25, Kadamb: 25",FALSE,2024-09-04 11:07:45.894088+05:30,2024-09-04 11:07:45.894106+05:30,1,77233,25.1868317,75.8590283,30,2,1,812703,127,812703261
48095,"27.277266,77.490854,27.277169,77.491066,27.277286,77.491277,27.277556,77.491009",images/blockplantation/bf45a8f5-9a64-40ed-82a8-e02a67bb6019.jpg,350,"Neem: 100, Peepal: 100, Bargad: 100, Chokar: 50",FALSE,2024-09-04 11:09:16.860107+05:30,2024-09-04 11:09:16.860127+05:30,1,21931,27.2774142,77.4911695,2,11,1.1,810504,105,810504300
48096,"27.189816,77.491996,27.189813,77.492010,27.189894,77.491890,27.189957,77.491876",images/blockplantation/fcdfe8c7-2d35-499f-a9a4-644ff921d6b9.jpg,300,"Amrood: 40, Arjun: 33, Bael: 85, Banyan: 42, Google: 35, Jamun: 30, Kadamb: 15, Lemon: 20",FALSE,2024-09-04 11:09:18.528325+05:30,2024-09-04 11:09:18.528345+05:30,1,77202,27.1916321,77.4940364,2,7,1,810509,105,810509230
48097,"27.192322,77.468702,27.192497,77.468768,27.192453,77.469070,27.192303,77.469412,27.192201,77.469613",images/blockplantation/d4ce7ce4-1a24-4297-abb4-0edebfb9bf20.jpg,300,"Amrood: 100, Karanj: 100, Neem: 50, Bargad: 50",FALSE,2024-09-04 11:13:29.559276+05:30,2024-09-04 11:13:29.559308+05:30,2,77311,27.1925063,77.4688047,2,11,1,810509,105,810509230
48098,"25.187622,75.859745,25.187593,75.859898,25.187556,75.860054,25.187833,75.859200",images/blockplantation/030228e2-a2e3-4c6d-9726-c6aa22494a41.jpg,100,"Neem: 50, Peepal: 50",FALSE,2024-09-04 11:13:53.178537+05:30,2024-09-04 11:13:53.178671+05:30,1,77233,25.1876496,75.8596799,30,2,1,812703,127,812703261
48099,"27.196349,77.453162,27.196458,77.453303,27.196542,77.453452,27.196403,77.453601,27.196223,77.453339",images/blockplantation/e680f546-0d6b-4eec-9f67-23d9cb957830.jpg,200,"Karanj: 100, Banyan: 50, Kadam: 50",FALSE,2024-09-04 11:15:17.134647+05:30,2024-09-04 11:15:17.134665+05:30,2,77313,27.1963471,77.4530929,2,7,2,810509,105,810509230
48100,"27.189306,77.493195,27.189189,77.493288,27.189198,77.493317,27.189188,77.493287",images/blockplantation/7ab137ef-8f53-4edf-8aa8-05c772ee42a4.jpg,500,"Amrood: 125, Ber: 70, Jamun: 120, Khejri: 75, Mango: 45, Seesam: 65",FALSE,2024-09-04 11:19:00.588735+05:30,2024-09-04 11:19:00.588756+05:30,1,77202,27.1893918,77.493829,2,4,2,810509,105,810509230
48101,"25.195086,75.857950,25.194867,75.857890,25.194767,75.857919,25.194688,75.857867",images/blockplantation/c2f2f547-47b8-45ab-b501-2f9c5135d0ef.jpg,100,Neem: 100,FALSE,2024-09-04 11:23:39.266312+05:30,2024-09-04 11:23:39.266333+05:30,1,77233,25.1949107,75.8578408,30,2,1,812703,127,812703261
48102,"27.808921,77.202223,27.809040,77.202097,27.809095,77.202010,27.809239,77.201841",images/blockplantation/c3039289-150f-4e0c-9d53-ec72919f70d3.jpg,1000,"Babool: 550, Kair: 50, Kikar: 400",FALSE,2024-09-04 11:24:14.015309+05:30,2024-09-04 11:24:14.015332+05:30,2,77320,27.8089302,77.202227,2,1,1.5,810503,105,810503110
48103,"27.197378,77.490870,27.197342,77.490734,27.197763,77.490586,27.197920,77.490300",images/blockplantation/d29e82e6-ea40-468e-a18a-cdbf785817d7.jpg,200,"Jamun: 50, Neem: 100, Others: 50",FALSE,2024-09-04 11:24:20.51554+05:30,2024-09-04 11:24:20.51557+05:30,2,77310,27.197455,77.4908833,2,7,2,810509,105,810509230
48104,"27.189439,77.492459,27.189799,77.492603,27.189808,77.492545,27.189755,77.492595",images/blockplantation/f68fb5b6-c591-4aff-a815-ba9d8b4cd0aa.jpg,500,"Amla: 110, Kadam: 50, Peepal: 80, Seesam: 35, Neem: 88, Lemon: 77, Mosambi: 29, Sagon: 31",FALSE,2024-09-04 11:25:15.244741+05:30,2024-09-04 11:25:15.24476+05:30,1,77202,27.189405,77.4935683,2,11,3,810509,105,810509230
48105,"27.198380,77.457442,27.198374,77.457462,27.198378,77.457473,27.198347,77.457477,27.198323,77.457483,27.198324,77.457482,27.198359,77.457506,27.198380,77.457516,27.198380,77.457517,27.198341,77.457517,27.198361,77.457533,27.198362,77.457532,27.198352,77.457477,27.198349,77.457468,27.198341,77.457457,27.198332,77.457442,27.198325,77.457435,27.198317,77.457426,27.198321,77.457425,27.198322,77.457422,27.198320,77.457421,27.198317,77.457422,27.198313,77.457441,27.198312,77.457440",images/blockplantation/633a1f1b-17b9-43bb-a977-575706959888.jpg,200,Bargad: 200,FALSE,2024-09-04 11:26:09.460663+05:30,2024-09-04 11:26:09.46069+05:30,1,77318,27.1983482,77.457508,2,9,1,810509,105,810509230
48106,"25.193799,75.858418,25.194229,75.858384,25.194553,75.858324,25.194834,75.858380",images/blockplantation/1bce492d-b57c-4594-9f59-1ef71580b5f8.jpg,100,"Kadam: 50, Babool: 25, Seesam: 25",FALSE,2024-09-04 11:30:03.941131+05:30,2024-09-04 11:30:03.94115+05:30,1,77233,25.193747,75.8584086,30,2,1,812703,127,812703261
48107,"27.204993,77.469534,27.204946,77.469651,27.204983,77.469523,27.205006,77.469448,27.205211,77.468902,27.205154,77.469196",images/blockplantation/206bc107-2b13-4d73-b0c1-284e96650dbe.jpg,150,"Ber: 20, Aak: 20, Others: 20, Harsingar: 20, Jamun: 70",FALSE,2024-09-04 11:30:11.612368+05:30,2024-09-04 11:30:11.612388+05:30,2,77312,27.2050156,77.4694415,2,7,1,810509,105,810509230
48108,"27.189700,77.491557,27.189654,77.491768,27.190236,77.491268,27.189874,77.491683",images/blockplantation/6fd365fb-36e3-4444-b53f-886fb625f764.jpg,450,"Amla: 90, Amrood: 120, Arjun: 88, Jamun: 60, Imli: 55, Kadamb: 37",FALSE,2024-09-04 11:31:33.891918+05:30,2024-09-04 11:31:33.891939+05:30,1,77202,27.1919537,77.487564,2,4,4,810509,105,810509230
48109,"24.643568,75.938756,24.642636,75.938349,24.642612,75.938377,24.643767,75.938281,24.643549,75.938764",images/blockplantation/2858a439-7e28-4002-983d-13decdc4c766.jpg,1100,"JUNGLE JALEBI: 200, Neem: 100, Karanj: 427, Arjun: 305, Others: 68",FALSE,2024-09-04 11:33:46.036132+05:30,2024-09-04 11:33:46.036152+05:30,2,4000,24.6437017,75.938695,30,2,0.8,812702,127,812702223
48110,"27.189302,77.492520,27.189342,77.492493,27.189480,77.492397,27.189462,77.492198,27.189438,77.492122",images/blockplantation/3ff9da2e-be88-474d-a9aa-a577ea46f888.jpg,100,"Kadamb: 20, Neem: 15, Seesam: 15, Bael: 50",FALSE,2024-09-04 11:36:07.674026+05:30,2024-09-04 11:36:07.67405+05:30,1,77202,27.1899833,77.4918683,2,9,1,810509,105,810509230
48111,"27.173018,77.399841,27.173067,77.399849,27.173116,77.399844,27.173174,77.399717",images/blockplantation/3d906819-aabd-4a9d-91ff-ee27af0df5cc.jpg,100,"Karanj: 80, Neem: 20",FALSE,2024-09-04 11:37:54.62717+05:30,2024-09-04 11:37:54.62719+05:30,1,77084,27.1729357,77.3999156,2,12,1,810509,105,810509270
48112,"25.196200,75.857983,25.196174,75.857782,25.196209,75.858072,25.196200,75.858211",images/blockplantation/62770b6e-fa11-456b-a21d-6db950a151b1.jpg,100,"Neem: 50, Seesam: 25, Kadam: 25",FALSE,2024-09-04 11:38:07.843962+05:30,2024-09-04 11:38:07.843986+05:30,1,77233,25.196035,75.8581333,30,2,1,812703,127,812703261
48113,"27.808888,77.202172,27.808897,77.202310,27.809039,77.202056,27.809210,77.201843",images/blockplantation/d5204ba9-58d7-4d1e-88ff-5367462c67f6.jpg,500,Kikar: 500,FALSE,2024-09-04 11:38:44.412285+05:30,2024-09-04 11:38:44.412312+05:30,1,77316,27.8090081,77.2021997,2,1,0.4,810503,105,810503110
48114,"27.160170,77.566739,27.160218,77.566668,27.160210,77.566497,27.160172,77.566407,27.160166,77.566295,27.160111,77.566222,27.159991,77.566158,27.159915,77.566157,27.159822,77.566220,27.159794,77.566330,27.159867,77.566425,27.159968,77.566571,27.160157,77.566699",images/blockplantation/5eae6702-f0a2-49bc-9837-346c42a682a9.jpg,350,"Amaltas: 20, Arjun: 50, Banyan: 30, Gular: 50, Jamun: 80, Kadam: 40, Karanj: 60, Neem: 10, Seesam: 10",FALSE,2024-09-04 11:38:50.641629+05:30,2024-09-04 11:38:50.641648+05:30,1,77260,27.1602088,77.5667199,2,7,1,810509,105,810509030
48115,"27.172750,77.400001,27.172736,77.399966,27.172655,77.399896,27.172605,77.399900",images/blockplantation/7e07ef2b-4d3b-4cdf-bc3b-f68eb0ec4962.jpg,300,"Karanj: 100, Jamun: 100, Gular: 100",FALSE,2024-09-04 11:40:50.91027+05:30,2024-09-04 11:40:50.910299+05:30,1,77084,27.1727951,77.4000307,2,7,1,810509,105,810509270
48116,"27.172712,77.399935,27.172678,77.399881,27.172647,77.399929,27.172622,77.399983",images/blockplantation/d7fe8642-5748-40a8-99f8-1095a5a68408.jpg,300,"Amla: 100, Bael: 100, Banyan: 100",FALSE,2024-09-04 11:42:43.120653+05:30,2024-09-04 11:42:43.120672+05:30,1,77089,27.1726849,77.3999378,2,12,1,810509,105,810509270
48117,"25.206198,75.778291,25.206294,75.778141,25.205513,75.776984,25.205547,75.777271",images/blockplantation/79654d9d-2f50-439f-98aa-b180094e713b.jpg,2000,"Karanj: 200, Kikar: 300, Others: 500, Seesam: 200, Neem: 200, Semal: 600",FALSE,2024-09-04 11:43:10.635674+05:30,2024-09-04 11:43:10.635691+05:30,1,26143,25.1835284,75.7518666,30,1,2.5,812703,127,812703261
48118,"25.195092,75.856287,25.195192,75.856395,25.195165,75.856075,25.195224,75.855739,25.195490,75.855508",images/blockplantation/35b3525b-ca0c-4e36-8f0c-6a57961f6029.jpg,100,"Neem: 50, Seesam: 25, Kadam: 25",FALSE,2024-09-04 11:44:31.477365+05:30,2024-09-04 11:44:31.477386+05:30,1,77233,25.1950728,75.856221,30,2,1,812703,127,812703261
48119,"27.186692,77.455473,27.186501,77.455416,27.186501,77.455416,27.186501,77.455416",images/blockplantation/c5eb76a1-89f1-4135-a4e0-7fc3462503e1.jpg,100,Karanj: 100,FALSE,2024-09-04 11:46:57.022778+05:30,2024-09-04 11:46:57.022803+05:30,2,28543,27.1866337,77.4552796,2,2,1,810509,105,810509180
48120,"27.808585,77.202733,27.808535,77.202811,27.808436,77.202928,27.808323,77.203080",images/blockplantation/8f25dfad-122f-4fa3-ae07-e2bd439bd5d3.jpg,500,Kikar: 500,FALSE,2024-09-04 11:48:24.970022+05:30,2024-09-04 11:48:24.970042+05:30,1,77316,27.8085988,77.202749,2,1,0.6,810503,105,810503110
48121,"25.199245,75.855858,25.199185,75.856080,25.199417,75.856204,25.199030,75.856083",images/blockplantation/d7a57171-b224-4444-9d31-0f10bd5c70d6.jpg,100,"Kadamb: 50, Neem: 50",FALSE,2024-09-04 11:50:24.369128+05:30,2024-09-04 11:50:24.369148+05:30,1,77233,25.1991644,75.8559821,30,2,1,812703,127,812703261
48122,"27.172382,77.397957,27.172370,77.397924,27.172410,77.397893,27.172418,77.397913",images/blockplantation/e4f34ee6-8949-45a2-bd12-242705dc082d.jpg,100,"Karanj: 50, Neem: 50",FALSE,2024-09-04 11:54:18.831692+05:30,2024-09-04 11:54:18.831711+05:30,1,77090,27.1724069,77.3979096,2,12,1,810509,105,810509270
48123,"27.172441,77.397993,27.172484,77.398019,27.172579,77.398055,27.172626,77.398077,27.172647,77.398100",images/blockplantation/3eed4aa1-901b-43e0-adfb-3fc7f3a22cdd.jpg,300,"Jamun: 100, Karanj: 100, Kadamb: 100",FALSE,2024-09-04 11:54:41.251826+05:30,2024-09-04 11:54:41.251846+05:30,1,77084,27.1727708,77.3981148,2,12,1,810509,105,810509220
48124,"27.172458,77.397977,27.172313,77.398024,27.172169,77.397916,27.172080,77.397919",images/blockplantation/43781e61-576e-4386-aa25-9ed0c78d0a1f.jpg,150,"Neem: 50, Babool: 100",FALSE,2024-09-04 11:55:21.53596+05:30,2024-09-04 11:55:21.53598+05:30,1,77094,27.1723967,77.3980082,2,12,1,810509,105,810509270
48125,"27.172564,77.398050,27.172626,77.398076,27.172683,77.398112,27.172618,77.398106",images/blockplantation/fdf5786c-763f-4fad-a984-8dda9f1963eb.jpg,200,"Karanj: 100, Neem: 100",FALSE,2024-09-04 11:57:07.777106+05:30,2024-09-04 11:57:07.777125+05:30,1,77090,27.1728284,77.3980403,2,12,1,810509,105,810509220
48126,"27.172356,77.398167,27.172364,77.398144,27.172373,77.398107,27.172379,77.398033",images/blockplantation/4ae95b11-43dd-4a31-8146-f8863822d747.jpg,500,"Aak: 100, Amla: 100, Babool: 100, Ber: 200",FALSE,2024-09-04 11:57:14.51079+05:30,2024-09-04 11:57:14.510811+05:30,1,77084,27.1726209,77.3980177,2,12,1,810509,105,810509270
48127,"27.173291,77.399715,27.173160,77.399785,27.173088,77.399887,27.172982,77.399926,27.172974,77.399918",images/blockplantation/98279cd4-e904-4ee2-8050-14cd848cc617.jpg,100,"Peepal: 25, Neem: 20, Harsingar: 20, Jamun: 35",FALSE,2024-09-04 11:57:30.414712+05:30,2024-09-04 11:57:30.414732+05:30,1,77091,27.1733446,77.3997207,2,7,1,810509,105,810509270
48128,"25.195903,75.858849,25.195861,75.858865,25.196067,75.858867,25.196034,75.858716",images/blockplantation/62e4d8cc-e42c-444a-91ce-c1c0fd9f7220.jpg,100,"Neem: 50, Seesam: 25, Kadamb: 25",FALSE,2024-09-04 11:57:31.312833+05:30,2024-09-04 11:57:31.312854+05:30,1,77233,25.1958894,75.8589664,30,2,1,812703,127,812703261
48129,"25.204142,75.774743,25.204335,75.774777,25.204824,75.773609,25.204325,75.773777",images/blockplantation/3de19c9e-061f-470f-9979-b5d871b1ee74.jpg,3000,"Semal: 500, Neem: 500, Seesam: 400, Karanj: 300, Kadamb: 250, JUNGLE JALEBI: 150, Others: 900",FALSE,2024-09-04 11:58:03.041891+05:30,2024-09-04 11:58:03.041913+05:30,1,26143,25.2042757,75.7742245,30,1,2.9,812703,127,812703261
48130,"27.172400,77.397885,27.172415,77.397821,27.172382,77.397776,27.172371,77.397745",images/blockplantation/31622372-174a-4fdd-9ab0-3b34b918785c.jpg,500,"Amla: 200, Babool: 200, Gular: 100",FALSE,2024-09-04 11:59:37.669169+05:30,2024-09-04 11:59:37.6692+05:30,1,77084,27.1723861,77.397823,2,12,1,810509,105,810509270
48131,"27.171631,77.398020,27.171629,77.398028,27.171616,77.398008,27.171621,77.397940",images/blockplantation/e746bc1d-966c-4f2a-a677-83e4198dded7.jpg,500,"Jamun: 200, Karanj: 200, Mango: 100",FALSE,2024-09-04 12:02:18.08158+05:30,2024-09-04 12:02:18.081603+05:30,1,77084,27.171587,77.398021,2,12,1,810509,105,810509270
48132,"27.171538,77.397965,27.171498,77.397997,27.171484,77.398020,27.171562,77.398004",images/blockplantation/e76b265b-3d37-4cd7-9f84-5e87158b4b55.jpg,300,"Babool: 150, Bael: 150",FALSE,2024-09-04 12:03:33.582522+05:30,2024-09-04 12:03:33.582542+05:30,1,77090,27.1714917,77.3980017,2,12,1,810509,105,810509270
48133,"27.171491,77.398041,27.171454,77.398035,27.171407,77.398047,27.171360,77.398058",images/blockplantation/2b0ce787-73b0-434b-b2a8-3ef411f2aaf3.jpg,150,Babool: 150,FALSE,2024-09-04 12:04:03.224762+05:30,2024-09-04 12:04:03.224783+05:30,1,77084,27.171533,77.3979989,2,12,1,810509,105,810509270
48134,"27.171489,77.397971,27.171446,77.398102,27.171528,77.398164,27.171507,77.397984",images/blockplantation/1f6ca24b-1dbd-4669-a41c-d0f0caff3cda.jpg,300,"Aak: 25, Amla: 25, Amrood: 25, Babool: 50, Banyan: 25, Chokar: 25, Gular: 25, Jamun: 20, Kadamb: 10, Karanj: 50, Lemon: 10, Mango: 10",FALSE,2024-09-04 12:05:00.423233+05:30,2024-09-04 12:05:00.423253+05:30,1,77094,27.1714677,77.3980665,2,12,1,810509,105,810509270
48135,"27.171508,77.397956,27.171488,77.397971,27.171445,77.397997,27.171498,77.397998",images/blockplantation/5a2bd156-53c0-46a0-856a-111d50e133c7.jpg,200,"Babool: 100, Banyan: 50, Jamun: 25, Karanj: 25",FALSE,2024-09-04 12:08:05.857267+05:30,2024-09-04 12:08:05.857288+05:30,1,77094,27.1714433,77.3981583,2,12,1,810509,105,810509270
48136,"25.204873,75.773595,25.204342,75.773735,25.204983,75.772011,25.204953,75.771901",images/blockplantation/666922a1-059e-430c-9f78-9aec4f3e4f92.jpg,5000,"Kadamb: 500, Karanj: 700, Seesam: 850, Semal: 750, Neem: 1050, Others: 1150",FALSE,2024-09-04 12:18:37.185735+05:30,2024-09-04 12:18:37.185756+05:30,1,26143,25.2046083,75.7727545,30,1,4.3,812703,127,812703261
48137,"25.167980,75.894946,25.168065,75.894739,25.168131,75.894559,25.168249,75.894498",images/blockplantation/dfd49fbe-89eb-4981-bebc-8753d0adfd14.jpg,100,"Seesam: 50, Neem: 50",FALSE,2024-09-04 12:18:58.360514+05:30,2024-09-04 12:18:58.360533+05:30,1,77233,25.1679367,75.8947836,30,5,1,812703,127,812703261
48138,"27.609073,77.017972,27.609082,77.018011,27.609144,77.017998,27.609198,77.018022",images/blockplantation/f0fdd208-e90b-46d4-b0bf-24797e8f6e7e.jpg,100,"Neem: 30, Karanj: 40, Seesam: 30",FALSE,2024-09-04 12:19:31.538494+05:30,2024-09-04 12:19:31.538514+05:30,2,77189,27.6092795,77.0180021,2,8,1,810506,105,810506360
48139,"27.608697,77.017896,27.608480,77.017752,27.608284,77.017646,27.608184,77.017614",images/blockplantation/206d4b70-7989-45bd-8c1f-b0a967c759ea.jpg,100,"Ber: 30, Karanj: 35, Neem: 35",FALSE,2024-09-04 12:23:48.168456+05:30,2024-09-04 12:23:48.168476+05:30,2,77189,27.6081036,77.0175453,2,9,1,810506,105,810506360
48140,"25.204960,75.771901,25.204463,75.773490,25.204427,75.774981,25.204985,75.776654",images/blockplantation/13c765de-6759-40f6-ba74-33330b15d16c.jpg,5000,"Kadamb: 700, Karanj: 850, Kikar: 450, Neem: 1050, Seesam: 860, Semal: 650, Others: 440",FALSE,2024-09-04 12:26:08.98523+05:30,2024-09-04 12:26:08.985249+05:30,1,26143,25.2049625,75.7719047,30,1,5.1,812703,127,812703261
48141,"27.607889,77.017439,27.607546,77.017216,27.607324,77.017056,27.607225,77.016878",images/blockplantation/4144d39a-ed51-4055-8333-0d7cd39bfc60.jpg,100,"Neem: 20, Mango: 22, Ber: 18, Seesam: 10, Jamun: 10, Khejri: 20",FALSE,2024-09-04 12:28:20.535234+05:30,2024-09-04 12:28:20.535254+05:30,2,77189,27.6072131,77.0168284,2,9,1,810506,105,810506360
48142,"24.662446,75.954211,24.662773,75.954446,24.663103,75.953569,24.662913,75.953607,24.662738,75.953698,24.662450,75.954213",images/blockplantation/5c4c3a78-567e-485a-87db-0a4defd4733b.jpg,3500,"Seesam: 1400, Neem: 600, Arjun: 330, Karanj: 350, Peepal: 120, Others: 700",FALSE,2024-09-04 12:30:15.373208+05:30,2024-09-04 12:30:15.373229+05:30,2,4000,24.6623683,75.9542133,30,2,0.2,812702,127,812702223
48143,"26.663873,76.957268,26.668815,76.958005,26.664024,76.957957,26.663936,76.958037",images/blockplantation/422199c9-c2de-465b-8c23-7de755dc9a0d.jpg,770,"Babool: 100, Bargad: 20, Chokar: 200, Imli: 50, Jamun: 200, Kachnar: 100, Karanj: 100",FALSE,2024-09-04 12:33:55.485876+05:30,2024-09-04 12:33:55.485901+05:30,1,16674,26.6688148,76.9580048,13,12,2,810701,107,810701410
48144,"27.172690,77.399899,27.172695,77.399858,27.172749,77.399924,27.172783,77.399949,27.172832,77.399979,27.172858,77.399999",images/blockplantation/027a85a6-ec94-4ff5-8f9b-8e1cf3a545f2.jpg,100,"Peepal: 20, Neem: 20, Lemon: 20, Aak: 20, Amla: 20",FALSE,2024-09-04 12:34:43.886406+05:30,2024-09-04 12:34:43.886427+05:30,1,77179,27.1725946,77.3998305,2,12,1,810509,105,810509270
48145,"24.251231,73.935733,24.250116,73.936057,24.251278,73.938133,24.250337,73.937948",images/blockplantation/d317a3dc-5f8b-4ed5-b9b7-156d9e2121f2.jpg,3000,"Peepal: 10, Neem: 100, Mahua: 120, Khirni: 130, Amla: 230, Arjun: 150, Banyan: 10, Hingot: 50, Jamun: 140, JUNGLE JALEBI: 100, Karanj: 300, Khair: 200, Seesam: 40, Ber: 320, Others: 1100",FALSE,2024-09-04 12:35:13.537122+05:30,2024-09-04 12:35:13.537144+05:30,1,73196,24.2505072,73.9363227,3,1,12,813015,130,813015070
