GP_FINAL_C,GP_FINAL,BLOCK_CODE,DISTRICT_C
812305100,Janawad,812305,123
812305110,Jheel Wara,812305,123
812305120,Kakarwa,812305,123
812305130,Kaleenjar,812305,123
812305140,Kanooja,812305,123
812305150,Kariya,812305,123
812305160,Kelwara,812305,123
812305170,Kharnota,812305,123
812305180,Koyal,812305,123
812305190,Kucholi,812305,123
812305200,Lambori,812305,123
812305210,Majhera,812305,123
812305220,Manawation Ka Gurha,812305,123
812305230,Morcha,812305,123
812305240,Oladar,812305,123
812305250,Ora,812305,123
812305260,Peepana,812305,123
812305270,Peepla,812305,123
812305280,Reechher,812305,123
812305290,Sameecha,812305,123
812305300,Sathiya,812305,123
812305310,Sewantri,812305,123
812305320,Soonkhar,812305,123
812305330,Tadawara Gujran,812305,123
812305340,Taladari,812305,123
812305350,Thurawar,812305,123
812305360,Umarwas,812305,123
812305370,Usar,812305,123
812306010,Anoppura,812306,123
812306020,Bamniya Kalan,812306,123
812306030,Banediya,812306,123
812306040,Charana,812306,123
812306050,Chokri,812306,123
812306060,Dhaneriya,812306,123
812306070,Gawaradi,812306,123
812306080,Gilund,812306,123
812306090,Gogathala,812306,123
812306100,Jawasya,812306,123
812306110,Jeetawas,812306,123
812306120,Joonda,812306,123
812306130,Kabra,812306,123
812306140,Khar Bamaniya,812306,123
812306150,Kotrii,812306,123
812306160,Kundiya,812306,123
812306170,Kuraj,812306,123
812306180,Lapsya Khera,812306,123
812306190,Mahenduriya,812306,123
812306200,Ora,812306,123
812306210,Pachhmata,812306,123
812306220,Panotiya,812306,123
812306230,Peepali Aheeran,812306,123
812306240,Peepali Dodiyan,812306,123
812306250,Railmagra,812306,123
812306260,Rajpura,812306,123
812306270,Sadri,812306,123
812306280,Sakarawas,812306,123
812306290,Sansera,812306,123
812306300,Sindesar Kalan,812306,123
812307668,Municipal - Aasotiya (M),812307,123
812307669,Municipal - Dhoienda (M),812307,123
812307670,Municipal - Gudli (M),812307,123
812307671,Municipal - Hawala (M),812307,123
812307672,Municipal - Jawad (M),812307,123
812307673,Municipal - Kankroli (M),812307,123
812307674,Municipal - Kishore Nagar (M),812307,123
812307675,Municipal - Rajsamand (M) Ward No.-0005,812307,123
812307676,Municipal - Sanwara (M),812307,123
812307677,Municipal - Sewali (M),812307,123
812307010,Atma,812307,123
812307020,Bamantukra,812307,123
812307030,Bararda,812307,123
812307040,Bhana,812307,123
812307050,Bhatoli,812307,123
812307060,Bhawa,812307,123
812307070,Binol,812307,123
812307080,Boraj,812307,123
812307090,Dhanyala,812307,123
812307100,Emri,812307,123
812307110,Kelwa,812307,123
812307120,Khatamla,812307,123
812307130,Kunwariya,812307,123
812307140,Mahasatiyon Ki Madri,812307,123
812307150,Mohi,812307,123
812307160,Mundol,812307,123
812307170,Parasli,812307,123
812307180,Pasoond,812307,123
812307190,Peepalantri,812307,123
812307200,Peeparda,812307,123
812307210,Peepli Acharyan,812307,123
812307220,Pharara,812307,123
812307230,Phiyabari,812307,123
812307240,Piplantri,812307,123
812307250,Rajyawas,812307,123
812307260,Sahgath Kalan,812307,123
812307270,Sakroda,812307,123
812307280,Sundarcha,812307,123
812307290,Tasol,812307,123
812307300,Vanai,812307,123
813001010,Amberi,813001,130
813001020,Barda,813001,130
813001030,Bargaon (Rural) (Ct),813001,130
813001040,Bari,813001,130
813001050,Bedla (Ct),813001,130
813001060,Bhootala,813001,130
813001070,Bhuwana (Ct) Ward No.-0001,813001,130
813001080,Cheerwa,813001,130
813001090,Dhar,813001,130
813001100,Dheekli,813001,130
813001110,Iswal,813001,130
813001120,Kadiya,813001,130
813001130,Kadmal,813001,130
813001140,Kailashpuri,813001,130
813001150,Kathar,813001,130
813001160,Kavita,813001,130
813001170,Lakhawali,813001,130
813001180,Losing,813001,130
813001190,Loyra,813001,130
813001200,Madar,813001,130
813001210,Rama,813001,130
813002160,Dhamaniya,813002,130
813002170,Dharta,813002,130
813002180,Dhawa,813002,130
813002190,Dhawariya,813002,130
813002200,Goonpari,813002,130
813002210,Gotipa,813002,130
813002220,Heenta,813002,130
813002230,Karanpur,813002,130
813002240,Kedariya,813002,130
813002250,Keekawas,813002,130
813002260,Kharsan,813002,130
813002270,Kheroda,813002,130
813002280,Kundai,813002,130
813002290,Kuntwas,813002,130
813002300,Loonanda,813002,130
813002310,Maharaj Ki Kheri,813002,130
813002320,Majawara,813002,130
813002330,Malki Toos,813002,130
813002340,Menar,813002,130
813002350,Modi,813002,130
813002360,Motida,813002,130
813002370,Nandwel,813002,130
813002380,Nawaniya,813002,130
813002390,Panoond,813002,130
813002400,Peethal Pura,813002,130
813002410,Rundera,813002,130
813002420,Salera,813002,130
813002430,Sarangpura (Bhinder),813002,130
813002440,Sarangpura (Kanor),813002,130
813002450,Sawna,813002,130
813002460,Sinhar,813002,130
813002470,Tarawat,813002,130
813002480,Tus Dangiyan,813002,130
813002490,Vallabh Nagar,813002,130
813002500,Vana,813002,130
813002510,Vaniya Talai,813002,130
813002520,Warni,813002,130
813003790,Municipal - Ayad (Rural),813003,130
813003791,Municipal - Gadariyawas,813003,130
813003792,Municipal - Govardhan Villas,813003,130
813003793,Municipal - Madri Paneriyan,813003,130
813003794,Municipal - Madri Purohitan,813003,130
813003795,Municipal - Parda,813003,130
813003796,Municipal - Pulan,813003,130
813003797,Municipal - Savina,813003,130
813003798,Municipal - Sundarwas,813003,130
813003799,Municipal - Udaipur (M),813003,130
813003010,Alsigarh,813003,130
813003270,Pai,813003,130
813003280,Popalti,813003,130
813003290,Saroo,813003,130
813003300,Saroopal,813003,130
813003310,Saweena Khera (Rural),813003,130
813003320,Seesaram (Rural),813003,130
813003330,Teeri,813003,130
813003340,Teetardi,813003,130
813003350,Umarda,813003,130
813003360,Undari Kalan,813003,130
813004010,Ambawa,813004,130
813004020,Bagdunda,813004,130
813004030,Chatiya Kheri,813004,130
813004040,Chhali,813004,130
813004050,Chor Baori,813004,130
813004060,Dadiya,813004,130
813004070,Gogunda,813004,130
813004080,Jaswant Garh,813004,130
813004090,Jhadoli,813004,130
813004100,Kachhwa,813004,130
813004110,Mada,813004,130
813004120,Madra,813004,130
813004130,Majawad,813004,130
813004140,Majawari,813004,130
813004150,Mori,813004,130
813004160,Morwal,813004,130
813004170,Nal,813004,130
813004180,Obra Kalan,813004,130
813004190,Padawali Kalan,813004,130
813004200,Parawali Khurd,813004,130
813004210,Patiyan,813004,130
813004220,Rawaliya Kalan,813004,130
813004230,Rawliya Khurd,813004,130
813004240,Sameeja,813004,130
813004250,Veerpura,813004,130
813004260,Was,813004,130
813005010,Atatiya,813005,130
813005020,Badrana,813005,130
813005030,Bagpura,813005,130
813005040,Brahmanon Ka Kherwara,813005,130
813005050,Chandwas,813005,130
813005060,Damana (Magwas),813005,130
813005070,Dewas,813005,130
813005080,Gejvi,813005,130
813005090,Godana,813005,130
813005100,Gogla,813005,130
813005110,Goran,813005,130
813005120,Gorana,813005,130
813006060,Deo-Gaon,813006,130
813006070,Dholagir Khera,813006,130
813006080,Ghater,813006,130
813006090,Jetana,813006,130
813006100,Jhalara,813006,130
813006110,Jodhpur-Khurd,813006,130
813006120,Kalyan-Kalan,813006,130
813006130,Kara-Kalan,813006,130
813006140,Kholri,813006,130
813006150,Malpur,813006,130
813006160,Mandli,813006,130
813006170,Manpur (A),813006,130
813006180,Matasula,813006,130
813006190,Morila,813006,130
813006200,Payra,813006,130
813006210,Shesh-Pur,813006,130
813006220,Virwa-Kalan,813006,130
813007010,Asariwara,813007,130
813007020,Badla,813007,130
813007030,Baleecha,813007,130
813007040,Banjariya,813007,130
813007050,Baroti Bheelan,813007,130
813007060,Baroti Brahamanan,813007,130
813007070,Bayri,813007,130
813007080,Bhanda,813007,130
813007090,Bhomatawara,813007,130
813007100,Chhani,813007,130
813007110,Dabaycha,813007,130
813007120,Deri,813007,130
813007130,Dheekwas,813007,130
813007140,Gurha,813007,130
813007150,Harsawara,813007,130
813007160,Jawas,813007,130
813007170,Jayra,813007,130
813007180,Jhunthri,813007,130
813007190,Kanbai,813007,130
813007200,Kanpur,813007,130
813007210,Karawara,813007,130
813007220,Karchha Kalan,813007,130
813007230,Karnauwa,813007,130
813007240,Katar,813007,130
813007250,Katarwas Kalan,813007,130
813007260,Khandiovri,813007,130
813007270,Khanmeen,813007,130
813007280,Kheraghati,813007,130
813007290,Kherwara Chawani (C.T.),813007,130
813007300,Larathi,813007,130
813007310,Mahuwal (B),813007,130
813007320,Maliphala,813007,130
813007330,Nawaghara,813007,130
813007340,Nayagaon,813007,130
813007350,Pahara,813007,130
813007360,Patiya,813007,130
813007370,Pograkalan,813007,130
813007380,Rajol,813007,130
813007390,Sarera,813007,130
813007400,Saroli,813007,130
813007410,Suberi,813007,130
813007420,Sukhlal,813007,130
813007430,Sulai,813007,130
813007440,Sundara,813007,130
813007450,Thana,813007,130
813008010,Bakhel,813008,130
813008020,Barli,813008,130
813008030,Bekariya,813008,130
813008040,Bera Dhar,813008,130
813008050,Bikarni,813008,130
813008060,Budhiya,813008,130
813008070,Dang,813008,130
813008080,Dhadhamta,813008,130
813008090,Dhedmariya,813008,130
813008100,Gogrood,813008,130
813008110,Gura,813008,130
813008120,Jher,813008,130
813008130,Jogiwar,813008,130
813008140,Joona Padar,813008,130
813008150,Jura,813008,130
813008160,Kaucha,813008,130
813008170,Khajooriya,813008,130
813008180,Kham,813008,130
813008190,Khankhariya,813008,130
813008200,Kookawas,813008,130
813008210,Kotra,813008,130
813008220,Kyari,813008,130
813008230,Lamba Haldoo,813008,130
813008240,Loharcha,813008,130
813008250,Mahad,813008,130
813008260,Mahari,813008,130
813008270,Malwa Ka Chora,813008,130
813008280,Mamer,813008,130
813008290,Mandwa,813008,130
813008300,Mandwal,813008,130
813008310,Meri,813008,130
813008320,Merpur,813008,130
813008330,Mewaron Ka Math,813008,130
813008340,Naya Was,813008,130
813008350,Nichli Subri,813008,130
813008360,Peepla,813008,130
813008370,Samoli,813008,130
813008380,Sara,813008,130
813008390,Sawan Ka Kyara,813008,130
813008400,Sulao,813008,130
813008410,Teja Ka Was,813008,130
813008420,Ukhaliyat,813008,130
813008430,Umariya,813008,130
813008440,Vagawat,813008,130
813009010,Ballabh,813009,130
813009020,Bambora,813009,130
813009030,Bemla,813009,130
813009040,Bhalon Ka Gurha,813009,130
813009050,Bhesra Kalan,813009,130
813009060,Bhesra Khurd,813009,130
813009070,Bichhri,813009,130
813009080,Bori,813009,130
813009090,Chansda,813009,130
813009100,Dantisar,813009,130
813009110,Gudli,813009,130
813009120,Jagat,813009,130
813009130,Jhamar Kotra,813009,130
813009140,Kot,813009,130
813009150,Kurawar,813009,130
813009160,Lalpura,813009,130
813009170,Parmada,813009,130
813009180,Pheela,813009,130
813009190,Sakroda,813009,130
813009200,Sheeshwi,813009,130
813009210,Soma Khra,813009,130
813009220,Sulawas,813009,130
813009230,Wali,813009,130
813009240,Zinc Smelter,813009,130
813010028,Forest,813010,130
813010010,Agar,813010,130
813010020,Ajni,813010,130
813010030,Arniya,813010,130
813010040,Baleecha,813010,130
813010050,Bharev,813010,130
813010060,Deoliya,813010,130
813010070,Dhamniya,813010,130
813010080,Dhawri,813010,130
813010090,Dheekiya,813010,130
813010100,Dholiya,813010,130
813010110,Kali Bheet,813010,130
813010120,Khajoori,813010,130
813010130,Kun,813010,130
813010140,Laku Ka Lewa,813010,130
813010150,Lasadiya,813010,130
813010160,Manpuriyon Ka Gurha,813010,130
813010170,Ovra,813010,130
813010180,Tatakiya,813010,130
813010190,Tekan,813010,130
813011048,Municipal - Basani Mafi (M),813011,130
813011049,Municipal - Fatehnagar (M),813011,130
813011999,Municipal - Sanwar (M),813011,130
813011010,Amli,813011,130
813011020,Bargaon,813011,130
813011030,Bariyar,813011,130
813011040,Basani Kalan,813011,130
813011050,Basliya,813011,130
813011060,Bhansol,813011,130
813011070,Bhimal,813011,130
813011080,Bijanwas,813011,130
813011090,Boyna,813011,130
813011100,Chandesara,813011,130
813011110,Changeri,813011,130
813011120,Dabok,813011,130
813011130,Dholi Magri,813011,130
813011140,Dhooni Mata,813011,130
813011150,Dhundiya,813011,130
813011160,Gadoli,813011,130
813011170,Ghasa,813011,130
813011180,Golwara,813011,130
813011190,Gurli,813011,130
813011200,Intali,813011,130
813011210,Jawar,813011,130
813011220,Jewana,813011,130
813011230,Khartana,813011,130
813011240,Khemli,813011,130
813011250,Khempur,813011,130
813011260,Ladani,813011,130
813011270,Lopda,813011,130
813011280,Mahura,813011,130
813011290,Mangthala,813011,130
813011300,Mavli,813011,130
813011310,Merta,813011,130
813011320,Morath,813011,130
813011330,Namri,813011,130
813011340,Nandwel,813011,130
813011350,Nauwa,813011,130
813011360,Noorda,813011,130
813011370,Palana Kalan,813011,130
813011380,Palana Khurd,813011,130
813011390,Phali Chara,813011,130
813011400,Rakhyawal,813011,130
813011410,Sakariya Kheri,813011,130
813011420,Salera Kalan,813011,130
813011430,Sangwa,813011,130
813011440,Sankroda,813011,130
813011450,Sindhu,813011,130
813011460,Thamla,813011,130
813011470,Tulsidas Ji Ki Sarai,813011,130
813011480,Veer Dholiya,813011,130
813011490,Warni,813011,130
813012010,Ajroli Khas,813012,130
813012020,Amaliya,813012,130
813012030,Ambasa,813012,130
813012040,Ambawi,813012,130
813012050,Amiwara,813012,130
813012060,Amod,813012,130
813012070,Bhesana,813012,130
813012080,Bichhawara,813012,130
813012090,Biroti,813012,130
813012100,Daiya,813012,130
813012110,Damana,813012,130
813012120,Dharawan,813012,130
813012130,Garanwas,813012,130
813012140,Jetawara,813012,130
813012150,Kawel,813012,130
813012160,Khardiya,813012,130
813012170,Khatikamdi,813012,130
813012180,Kolyari,813012,130
813012190,Madla,813012,130
813012200,Madri,813012,130
813012210,Newaj,813012,130
813012220,Nichli Sigari,813012,130
813012230,Panarwa,813012,130
813012240,Peepalbara,813012,130
813012250,Phalasiya,813012,130
813012260,Sara,813012,130
813012270,Saradeet,813012,130
813012280,Som,813012,130
813013010,Bawal Wara,813013,130
813013020,Beechhiwara,813013,130
813013030,Bhoodar,813013,130
813013040,Chikla,813013,130
813013050,Dhelana,813013,130
813013060,Gadawan Kakan,813013,130
813013070,Gadawat Gorimba,813013,130
813013080,Garnala Kotra,813013,130
813013090,Ghodi,813013,130
813013100,Jalpaka,813013,130
813013110,Kagddar Bhatiya,813013,130
813013120,Kalyanpur,813013,130
813013130,Kanuwara,813013,130
813013140,Kateo,813013,130
813013150,Keekawat,813013,130
813013160,Kojawara,813013,130
813013170,Mandwa Phala Kagdar,813013,130
813013180,Masaron Ki Ovri,813013,130
813013190,Nalapeepla,813013,130
813013200,Nichla Mandwa,813013,130
813013210,Paderi,813013,130
813013220,Pandiyawara,813013,130
813013230,Peepli (A),813013,130
813013240,Peepli (B),813013,130
813013250,Rishabhdev,813013,130
813013260,Sagwara,813013,130
813013270,Shyampura,813013,130
813013280,Somawat,813013,130
813014156,Municipal - Salumbar (M),813014,130
813014010,Adkaliya,813014,130
813014020,Bamaniya,813014,130
813014030,Barora,813014,130
813014040,Bassee Jhujhawat,813014,130
813014050,Bassee Samchot,813014,130
813014060,Berawal,813014,130
813014070,Chibora,813014,130
813014080,Dagar,813014,130
813014090,Dal,813014,130
813014100,Dharod,813014,130
813014110,Edana,813014,130
813014120,Gaonra-Pal,813014,130
813014130,Gingla,813014,130
813014140,Gurel,813014,130
813014150,Isarwas Digiyan,813014,130
813014160,Itali-Khera,813014,130
813014170,Kaduni,813014,130
813014180,Kalyan-Kalan,813014,130
813014190,Kant,813014,130
813014200,Karawali,813014,130
813014210,Kharka,813014,130
813014220,Kherad,813014,130
813014230,Lambi Doongri,813014,130
813014240,Makarsima,813014,130
813014250,Methuri,813014,130
813014260,Noli,813014,130
813014270,Orwadia,813014,130
813014280,Saradi,813014,130
813014290,Sati Ki Chori,813014,130
813014300,Seriya,813014,130
813014310,Thara,813014,130
813014320,Toda,813014,130
813014330,Utharda,813014,130
813015010,Adwas,813015,130
813015020,Amarpura,813015,130
813015030,Bhalariya (C.T.),813015,130
813015040,Chawand,813015,130
813015050,Delwas,813015,130
813015060,Deopura,813015,130
813015070,Gatoar,813015,130
813015080,Jawad,813015,130
813015090,Jhadol,813015,130
813015100,Kalat,813015,130
813015110,Katanwara,813015,130
813015120,Kejar,813015,130
813015130,Keora Kalan,813015,130
813015140,Kharbar Chak (A),813015,130
813015150,Kharbar Chak (B),813015,130
813015160,Naijhar,813015,130
813015170,Nal Alkar,813015,130
813015180,Nathara,813015,130
813015190,Newatalai (C.T.),813015,130
813015200,Nimboda,813015,130
813015210,Oda,813015,130
813015220,Padla,813015,130
813015230,Palodra,813015,130
813015240,Parsad,813015,130
813015250,Peeladar,813015,130
813015260,Sagatra,813015,130
813015270,Sarada,813015,130
813015280,Sarsiya,813015,130
813015290,Seengatwara,813015,130
813015300,Semal,813015,130
813015310,Sepur,813015,130
813015320,Shyampura Jhadol,813015,130
813015330,Thana,813015,130
813015340,Veerpura,813015,130
813016010,Bhanpura,813016,130
813016020,Bokhara,813016,130
813016030,Brahmanon Ka Kalwana,813016,130
813016040,Cheetarawas,813016,130
813016050,Dhol,813016,130
813016060,Dhoondhi,813016,130
813016070,Diyan,813016,130
813016080,Gundali,813016,130
813016090,Jemli,813016,130
813016100,Kamol,813016,130
813016110,Karda,813016,130
813016120,Karech,813016,130
813016130,Nandeshma,813016,130
813016140,Padrara,813016,130
813016150,Palasama,813016,130
813016160,Paner,813016,130
813016170,Punawali,813016,130
813016180,Rawachh,813016,130
813016190,Sayra,813016,130
813016200,Semar,813016,130
813016210,Singhara,813016,130
813016220,Suwawaton Ka Gurha,813016,130
813016230,Tarpal,813016,130
813016240,Teerol,813016,130
813016250,Vishma,813016,130
813017010,Badawali,813017,130
813017020,Balua,813017,130
813017030,Bana Kalan,813017,130
813017040,Bargaon,813017,130
813017050,Bhorai,813017,130
813017060,Chandora,813017,130
813017070,Dhan Ka Wara,813017,130
813017080,Ghorasar,813017,130
813017090,Intali,813017,130
813017100,Jambora,813017,130
813017110,Kali Ghati,813017,130
813017120,Kunda,813017,130
813017130,Kuradiya,813017,130
813017140,Mallara,813017,130
813017150,Nichala Fala Sadkari,813017,130
